index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
436678,598,1,30/06/2014,916,1,1,0,0,7693
553370,223,4,07/03/2013,717,1,1,0,0,7134
208987,20,4,29/05/2014,0,0,0,1,0,0
50330,1102,3,13/03/2013,573,1,0,0,0,5038
245241,732,5,13/03/2015,548,1,0,0,0,5455
410636,676,6,16/11/2013,1055,1,0,0,0,4740
384119,130,5,30/08/2013,567,1,1,0,0,5156
522481,803,2,17/03/2015,510,1,1,0,0,6838
92817,369,4,09/10/2014,503,1,1,0,0,6107
438630,632,1,10/11/2014,926,1,1,0,0,9006
442335,53,6,04/04/2015,625,1,0,0,0,6772
695799,597,7,16/11/2014,0,0,0,0,0,0
464623,1024,3,16/07/2014,751,1,1,0,1,6097
577631,1055,4,16/05/2013,990,1,1,0,0,7681
625272,544,2,31/12/2013,630,1,0,0,1,5805
35868,846,5,12/07/2013,977,1,0,0,0,9261
680125,256,7,27/07/2014,0,0,0,0,0,0
588267,472,3,08/07/2015,663,1,0,0,0,4610
227784,681,6,24/01/2015,206,1,0,0,0,1820
123805,542,3,04/09/2013,421,1,0,0,1,4362
370123,664,5,18/04/2014,0,0,1,1,0,0
165406,909,4,28/03/2013,1343,1,1,0,1,12689
603873,894,7,03/08/2014,0,0,0,0,0,0
203786,572,2,05/11/2013,649,1,1,0,0,8414
188413,841,5,01/02/2013,507,1,0,0,0,4328
553481,537,6,15/11/2014,549,1,0,0,0,5542
324757,1099,4,01/08/2013,1434,1,1,0,1,11532
593638,223,5,06/02/2015,730,1,1,0,1,7851
441604,639,7,17/11/2013,0,0,0,0,0,0
503384,972,5,29/08/2014,412,1,0,0,1,3211
476088,523,5,05/04/2013,2056,1,0,0,1,17457
125627,335,4,15/05/2014,2474,1,0,0,0,12607
516894,66,1,20/04/2015,479,1,0,0,0,4899
441880,476,6,28/03/2015,264,1,0,0,0,2391
340740,137,4,08/05/2014,1071,1,1,0,0,8929
567210,12,2,18/03/2014,927,1,1,0,0,8728
199810,555,3,15/04/2015,370,1,1,0,0,4128
689778,267,6,01/03/2014,1383,1,0,0,0,10600
224685,1103,1,26/05/2014,277,1,0,0,0,3123
673223,343,6,02/05/2015,791,1,0,0,0,7450
444068,184,6,29/11/2014,634,1,0,0,0,6640
213593,590,4,11/06/2015,330,1,0,0,0,4149
658304,452,1,16/12/2013,789,1,1,0,0,8522
450221,317,5,26/04/2013,679,1,1,0,0,6430
316481,679,5,18/04/2014,0,0,1,1,1,0
420490,271,4,20/03/2014,909,1,1,0,0,9120
61848,539,6,15/02/2014,1194,1,0,0,0,13093
191415,174,3,20/05/2015,485,1,1,0,0,6001
132718,186,5,08/02/2013,403,1,1,0,0,4250
574516,551,5,21/02/2014,953,1,1,0,0,6369
452437,817,1,12/08/2013,4252,1,1,0,0,31002
373651,141,6,04/01/2014,507,1,0,0,0,4422
174353,83,2,18/11/2014,301,1,0,0,0,3103
444565,671,5,27/06/2014,603,1,0,0,0,6084
53703,86,7,15/03/2015,0,0,0,0,0,0
389675,1073,6,15/02/2014,726,1,0,0,0,5488
416156,878,4,06/03/2014,871,1,1,0,0,9970
97037,945,7,24/02/2013,0,0,0,0,0,0
292344,854,7,17/05/2015,0,0,0,0,0,0
456564,70,1,09/03/2015,662,1,0,0,0,5891
648688,114,7,07/07/2013,0,0,0,0,0,0
356937,183,5,10/05/2013,663,1,0,0,0,5669
85720,576,7,24/02/2013,0,0,0,0,0,0
317979,976,1,03/06/2013,1021,1,1,0,0,10874
28071,960,2,30/06/2015,663,1,1,0,0,7642
172761,36,2,18/06/2013,1196,1,1,0,0,10624
125303,544,3,18/03/2015,1799,1,1,0,0,14972
203672,891,3,25/02/2015,828,1,0,0,0,5736
292273,558,2,26/02/2013,382,1,0,0,0,2467
299215,17,5,29/08/2014,868,1,0,0,1,6819
129430,502,4,14/02/2013,1431,1,0,0,0,9084
411226,53,7,17/08/2014,0,0,0,0,0,0
344572,860,2,27/05/2014,692,1,0,0,0,4996
272935,121,2,25/11/2014,651,1,1,0,0,6362
647647,480,2,24/06/2014,589,1,0,0,0,4075
535770,28,2,02/12/2014,700,1,1,0,0,7531
551116,651,7,17/02/2013,0,0,0,0,0,0
486948,954,7,31/03/2013,0,0,0,0,0,0
229880,1108,6,22/11/2014,217,1,0,0,0,2246
476213,730,5,07/02/2014,905,1,1,0,1,7909
18417,708,7,18/05/2014,0,0,0,0,0,0
109705,596,4,27/11/2014,768,1,1,0,0,5229
247419,89,4,27/03/2014,578,1,0,0,0,5219
709764,294,3,18/03/2015,937,1,1,0,0,7214
540745,773,2,27/08/2013,885,1,1,0,0,8078
107465,1099,3,26/11/2014,872,1,1,0,0,7738
96176,676,4,28/11/2013,1614,1,0,0,0,6633
333820,818,6,02/05/2015,702,1,0,0,0,7144
190555,945,4,20/06/2013,544,1,1,0,0,4194
355330,688,6,25/01/2014,148,1,0,0,0,1443
686330,768,6,25/10/2014,1098,1,0,0,0,9425
636826,220,1,18/03/2013,895,1,1,0,0,7335
133301,454,5,03/10/2014,0,0,1,1,0,0
331891,248,6,15/02/2014,1007,1,0,0,0,7766
671963,378,3,23/01/2013,663,1,1,0,0,8040
191355,868,6,12/01/2013,703,1,0,0,0,9821
302438,710,2,07/05/2013,298,1,0,0,0,3310
198087,140,5,29/03/2013,0,0,1,1,1,0
457477,65,4,18/12/2014,694,1,1,0,0,8074
658592,911,2,23/09/2014,735,1,0,0,0,7437
629533,379,1,08/06/2015,532,1,0,0,0,4421
524553,642,5,11/01/2013,491,1,1,0,0,4501
598346,352,5,27/06/2014,620,1,0,0,0,6344
152665,813,2,02/12/2014,786,1,1,0,0,7609
589490,979,6,14/12/2013,611,1,0,0,0,5562
665937,842,6,08/03/2014,1145,1,0,0,0,19075
460051,290,7,01/03/2015,0,0,0,0,0,0
620341,710,5,24/04/2015,329,1,0,0,0,3722
78875,501,5,09/05/2014,635,1,1,0,0,5519
587866,408,3,28/08/2013,420,1,1,0,1,4891
578826,490,4,29/01/2015,990,1,1,0,0,8661
30922,396,6,22/03/2014,484,1,0,0,0,4696
114412,64,3,09/01/2013,646,1,1,0,0,7406
582681,26,6,28/09/2013,455,1,0,0,0,5033
49800,813,3,26/11/2014,710,1,1,0,0,6765
356789,82,5,18/07/2014,898,1,1,0,1,9841
27821,560,5,17/01/2014,1386,1,0,0,0,10612
409935,819,7,21/07/2013,0,0,0,0,0,0
288529,89,3,08/04/2015,626,1,0,0,1,5691
623433,592,2,11/06/2013,558,1,0,0,0,3841
80161,534,6,16/02/2013,650,1,0,0,0,7487
168420,853,4,18/09/2014,989,1,1,0,0,9262
275774,813,7,26/10/2014,0,0,0,0,0,0
490026,793,3,13/08/2014,333,1,0,0,1,3048
357980,246,4,12/02/2015,824,1,0,0,0,6048
463673,103,2,28/01/2014,392,1,0,0,0,3935
141642,981,3,13/02/2013,638,1,0,0,0,5958
374549,125,4,07/05/2015,1727,1,1,0,0,13182
370296,1073,7,29/03/2015,0,0,0,0,0,0
669709,249,1,25/02/2013,488,1,0,0,0,4451
17624,500,3,01/04/2015,507,1,1,0,1,7216
372600,715,5,30/01/2015,804,1,1,0,0,7373
488991,735,7,31/03/2013,0,0,0,0,0,0
143719,267,5,17/05/2013,911,1,1,0,0,7739
500595,361,1,26/05/2014,495,1,0,0,0,4361
25662,832,1,18/11/2013,619,1,1,0,0,8001
378819,944,4,26/09/2013,1102,1,1,0,0,7138
170804,550,4,07/03/2013,412,1,1,0,0,4724
77300,421,7,06/10/2013,0,0,0,0,0,0
244039,393,2,04/03/2014,716,1,1,0,0,8035
178165,688,2,06/08/2013,301,1,0,0,1,2679
142721,196,6,13/12/2014,635,1,0,0,0,4796
110202,562,3,19/02/2014,3151,1,1,0,0,18721
481984,454,7,23/02/2014,0,0,0,0,0,0
678739,1016,1,04/05/2015,700,1,1,0,0,8518
190253,381,3,18/02/2015,1095,1,1,0,0,10320
97107,435,6,07/06/2014,255,1,0,0,0,2409
609723,1113,5,19/06/2015,700,1,1,0,0,6963
703128,450,6,05/01/2013,1451,1,0,0,0,10967
446602,378,1,28/04/2014,1107,1,1,0,0,10446
10700,267,5,05/12/2014,1590,1,1,0,0,15891
243457,730,3,20/02/2013,1184,1,1,0,0,10522
380414,210,4,14/05/2015,0,0,0,1,0,0
5262,224,3,17/04/2013,311,1,0,0,0,3527
350439,326,3,03/09/2014,379,1,1,0,1,4542
541917,50,2,09/04/2013,338,1,1,0,0,4441
702322,936,2,03/03/2015,937,1,1,0,0,7930
640241,299,5,16/05/2014,649,1,0,0,0,5770
549504,334,7,07/04/2013,0,0,0,0,0,0
22096,942,2,09/07/2013,343,1,0,0,1,3876
537853,664,5,16/08/2013,649,1,1,0,1,6125
489096,364,4,24/07/2014,661,1,0,0,0,4775
367719,687,6,25/01/2014,692,1,0,0,0,6680
217307,658,5,11/01/2013,694,1,1,0,0,7278
477450,440,7,07/12/2014,0,0,0,0,0,0
417187,488,7,17/08/2014,0,0,0,0,0,0
578918,840,1,12/08/2013,1370,1,1,0,0,11160
209274,4,3,11/06/2014,1139,1,0,0,0,7887
146949,483,2,17/12/2013,1196,1,1,0,0,10345
514014,81,3,06/03/2013,515,1,1,0,0,6939
567249,1022,4,05/09/2013,739,1,0,0,0,5992
593270,94,3,22/10/2014,619,1,1,0,0,6524
250936,801,5,07/06/2013,523,1,1,0,0,5529
605419,280,6,28/09/2013,558,1,0,0,0,6666
524109,1088,4,23/04/2015,513,1,0,0,0,4849
655631,864,2,19/05/2015,716,1,1,0,0,5565
531304,36,3,03/07/2013,1139,1,1,0,0,9603
515570,158,1,04/11/2013,566,1,1,0,0,9005
172053,1077,5,18/04/2014,0,0,1,1,1,0
143392,478,4,12/02/2015,611,1,0,0,0,5347
363464,346,6,25/07/2015,421,1,0,0,0,4491
313392,995,4,15/08/2013,779,1,1,0,1,9249
441072,339,4,02/01/2014,632,1,0,0,1,4356
501970,607,5,17/01/2014,416,1,0,0,0,3203
97150,2,5,08/08/2014,498,1,1,0,1,4230
62194,675,1,11/02/2013,228,1,0,0,0,1626
483193,1082,2,03/09/2013,1043,1,0,0,0,6327
404290,623,2,04/02/2014,1082,1,1,0,0,9870
338319,690,1,11/05/2015,773,1,0,0,0,5399
217996,612,3,18/02/2015,378,1,1,0,1,6394
298989,247,7,15/12/2013,0,0,0,0,0,0
419455,22,7,16/06/2013,0,0,0,0,0,0
318661,97,6,06/09/2014,444,1,0,0,0,4477
128132,431,1,18/03/2013,1169,1,1,0,0,11424
598459,231,7,14/04/2013,0,0,0,0,0,0
529871,216,3,15/07/2015,801,1,1,0,1,6460
150867,738,2,11/06/2013,637,1,0,0,0,7336
479113,293,7,17/02/2013,0,0,0,0,0,0
185613,61,7,03/03/2013,0,0,0,0,0,0
477585,342,1,03/03/2014,998,1,1,0,1,14338
231749,928,2,08/07/2014,431,1,0,0,1,4495
514384,97,2,09/06/2015,614,1,0,0,0,5188
348141,331,2,20/08/2013,892,1,0,0,0,6178
89432,931,6,23/02/2013,201,1,0,0,0,1907
152045,614,4,16/07/2015,1065,1,1,0,1,7988
387785,783,5,13/03/2015,731,1,0,0,0,7119
111071,904,7,27/01/2013,0,0,0,0,0,0
449230,446,2,06/08/2013,630,1,0,0,1,5067
22477,302,4,26/02/2015,263,1,0,0,0,2688
198735,1113,6,08/02/2014,603,1,0,0,0,5500
610923,981,6,19/01/2013,609,1,0,0,0,5579
710700,914,4,10/10/2013,1176,1,1,0,1,11062
243539,590,4,09/07/2015,363,1,0,0,0,4271
225982,792,3,17/09/2014,680,1,1,0,0,7340
430857,923,2,08/10/2013,774,1,1,0,1,6953
116949,410,4,25/09/2014,638,1,0,0,0,4604
554672,745,4,18/09/2014,775,1,1,0,0,8394
434372,693,2,09/06/2015,409,1,0,0,0,4620
363937,241,3,07/05/2014,754,1,1,0,0,7532
605008,344,5,09/08/2013,1056,1,0,0,0,8335
37198,815,1,25/11/2013,863,1,0,0,0,6936
187824,622,5,05/07/2013,496,1,1,0,1,5661
529565,1103,1,06/01/2014,468,1,1,0,1,6511
23069,183,2,26/03/2013,629,1,1,0,1,6392
292574,47,3,17/12/2014,1198,1,1,0,0,10999
584543,1002,4,05/09/2013,572,1,0,0,0,4325
85880,364,1,06/04/2015,0,0,0,1,1,0
672617,272,3,08/10/2014,705,1,1,0,0,7516
641227,649,7,21/12/2014,0,0,0,0,0,0
442063,908,7,11/01/2015,0,0,0,0,0,0
245030,319,2,05/05/2015,796,1,1,0,0,8447
101273,86,4,18/09/2014,579,1,1,0,0,4765
153973,988,6,22/06/2013,1168,1,0,0,0,8551
374884,750,5,27/06/2014,429,1,0,0,0,4594
275948,634,7,09/06/2013,0,0,0,0,0,0
501690,326,5,05/04/2013,391,1,0,0,1,4468
683228,1005,6,30/08/2014,825,1,0,0,0,5044
487271,955,4,15/01/2015,520,1,1,0,0,5907
64186,429,2,17/06/2014,465,1,1,0,1,5518
177912,944,5,24/01/2014,1091,1,1,0,0,7370
633949,14,2,02/04/2013,641,1,0,0,1,5276
43484,404,7,27/01/2013,0,0,0,0,0,0
506960,991,2,06/01/2015,532,1,1,0,1,6829
632071,956,1,14/10/2013,523,1,0,0,0,3771
81716,1026,4,12/12/2013,1158,1,0,0,0,8385
205967,625,5,14/02/2014,565,1,0,0,0,5100
284820,527,4,17/07/2014,983,1,1,0,1,10768
331200,119,2,07/10/2014,677,1,1,0,0,6902
175254,1042,7,03/03/2013,0,0,0,0,0,0
700882,907,2,22/10/2013,970,1,1,0,1,7896
609262,467,3,12/06/2013,1525,1,0,0,0,11931
386529,237,1,23/12/2013,863,1,0,0,1,7218
612231,553,7,22/03/2015,0,0,0,0,0,0
302753,492,4,04/06/2015,0,0,1,1,1,0
10851,881,5,26/04/2013,521,1,1,0,0,3831
273753,347,1,20/07/2015,398,1,0,0,0,4600
653939,1016,4,11/04/2013,541,1,1,0,0,6201
57389,843,7,22/12/2013,0,0,0,0,0,0
601563,725,7,28/06/2015,0,0,0,0,0,0
50279,537,5,20/09/2013,467,1,0,0,0,4501
17072,9,5,03/10/2014,0,0,1,1,0,0
135102,391,2,22/07/2014,689,1,0,0,1,5216
11081,722,1,09/09/2013,1677,1,1,0,0,11900
50946,1090,7,17/05/2015,0,0,0,0,0,0
427461,300,7,01/09/2013,0,0,0,0,0,0
241436,546,1,08/07/2013,1621,1,0,0,1,13133
436875,640,4,12/06/2014,762,1,0,0,0,8650
417453,859,1,06/07/2015,709,1,0,0,0,6365
494327,765,5,25/07/2014,685,1,0,0,0,7577
168269,877,6,02/03/2013,765,1,0,0,0,5509
306183,659,4,22/01/2015,635,1,0,0,0,4712
625410,887,2,04/06/2013,611,1,1,0,0,7490
697424,424,7,22/09/2013,0,0,0,0,0,0
642298,417,5,24/04/2015,602,1,0,0,0,5020
231766,684,6,23/03/2013,721,1,0,0,0,7855
169611,733,3,26/06/2013,3112,1,0,0,0,12865
508164,268,2,25/06/2013,519,1,0,0,0,3712
505823,917,1,01/12/2014,1111,1,1,0,0,11202
652396,157,5,21/02/2014,1031,1,1,0,0,10195
688818,521,4,27/11/2014,511,1,1,0,0,6733
281478,415,7,01/06/2014,0,0,0,0,0,0
246687,130,5,04/10/2013,596,1,0,0,0,5107
554687,516,1,19/01/2015,694,1,0,0,0,4610
121137,924,5,09/08/2013,435,1,0,0,1,4233
35853,653,6,20/04/2013,391,1,0,0,0,4602
90199,52,5,04/01/2013,550,1,0,0,1,7370
434483,782,6,31/01/2015,577,1,0,0,0,5742
684086,208,2,18/03/2014,372,1,1,0,0,2812
528316,591,1,26/01/2015,471,1,1,0,0,6728
237988,980,7,17/11/2013,0,0,0,0,0,0
500264,20,4,18/06/2015,922,1,1,0,0,8578
125473,610,1,27/04/2015,743,1,1,0,0,7408
521564,842,2,11/06/2013,956,1,0,0,0,14441
496163,415,2,11/03/2014,367,1,0,0,0,3978
567940,248,2,05/03/2013,1276,1,1,0,0,10421
132609,134,1,07/07/2014,560,1,0,0,0,5310
538418,650,3,24/06/2015,549,1,0,0,0,5100
408731,829,7,01/03/2015,0,0,0,0,0,0
289000,372,5,03/05/2013,922,1,1,0,0,11678
706754,1049,4,19/09/2013,622,1,0,0,0,3497
515068,968,2,18/03/2014,988,1,1,0,0,8335
656311,549,3,13/02/2013,475,1,0,0,0,4038
551434,452,2,27/05/2014,453,1,0,0,0,4366
419049,747,5,05/04/2013,730,1,0,0,0,7217
336356,597,2,01/01/2013,0,0,0,1,1,0
181342,1095,4,04/04/2013,657,1,0,0,1,4534
489433,792,6,22/02/2014,518,1,0,0,0,5018
52073,352,5,30/08/2013,821,1,1,0,0,10040
376054,488,7,13/01/2013,0,0,0,0,0,0
358096,1108,7,26/10/2014,0,0,0,0,0,0
96424,485,4,30/04/2015,601,1,1,0,0,5960
307494,297,3,08/07/2015,694,1,0,0,0,6114
532995,5,7,21/06/2015,0,0,0,0,0,0
410267,844,6,14/12/2013,358,1,0,0,0,4077
200116,937,7,01/03/2015,0,0,0,0,0,0
706057,944,3,05/03/2014,1192,1,1,0,0,7974
504765,779,6,27/09/2014,271,1,0,0,0,2619
74620,340,7,19/01/2014,0,0,0,0,0,0
238147,985,4,02/05/2013,832,1,1,0,0,9684
441702,951,1,26/01/2015,792,1,1,0,0,9292
16021,20,3,21/05/2014,985,1,1,0,0,9299
92565,31,5,03/10/2014,0,0,1,1,0,0
371463,263,2,31/12/2013,416,1,0,0,1,4149
328347,352,5,22/05/2015,682,1,1,0,0,7311
371763,170,4,09/04/2015,484,1,0,0,1,4188
282803,655,5,18/01/2013,504,1,0,0,0,5328
548714,543,6,28/12/2013,200,1,0,0,1,1938
117163,698,5,20/09/2013,1566,1,0,0,0,12056
550581,524,1,04/11/2013,1139,1,1,0,0,12475
291989,1010,1,11/03/2013,594,1,0,0,0,5707
438841,814,5,14/06/2013,759,1,0,0,0,8175
641756,659,6,14/03/2015,434,1,0,0,0,3460
540832,941,6,04/01/2014,489,1,0,0,0,4386
1691,949,4,19/06/2014,536,1,1,0,0,6398
283178,118,4,10/01/2013,588,1,1,0,0,6047
80759,877,3,29/05/2013,934,1,1,0,0,6767
69282,731,7,21/04/2013,0,0,0,0,0,0
610886,206,4,17/04/2014,1113,1,1,0,1,9920
275927,241,5,08/11/2013,757,1,1,0,0,7220
42535,218,1,16/02/2015,741,1,1,0,1,5614
24923,803,3,30/04/2014,627,1,1,0,0,7462
72830,182,1,09/09/2013,541,1,1,0,0,7350
145384,453,3,06/08/2014,1798,1,1,0,1,15615
532529,343,3,18/06/2014,866,1,1,0,0,9323
615030,372,4,08/01/2015,624,1,1,0,0,7080
587862,366,2,08/07/2014,532,1,0,0,0,4833
555222,1112,5,19/06/2015,870,1,1,0,0,11083
482574,384,1,11/02/2013,962,1,0,0,0,7550
256533,340,5,15/02/2013,678,1,0,0,0,5556
317156,1089,6,25/01/2014,922,1,0,0,0,9102
33248,402,4,24/07/2014,477,1,0,0,1,4147
403002,423,2,02/04/2013,1748,1,0,0,1,10154
109683,494,7,03/05/2015,897,1,0,0,0,5745
632127,426,2,21/07/2015,562,1,0,0,1,4080
379920,617,7,13/07/2014,0,0,0,0,0,0
425183,92,2,25/03/2014,406,1,0,0,0,3922
72883,409,7,29/12/2013,0,0,0,0,1,0
636890,169,4,16/07/2015,555,1,1,0,1,6101
543092,314,3,24/07/2013,513,1,0,0,1,4503
484760,837,6,09/11/2013,200,1,0,0,0,1410
602481,1069,5,06/03/2015,765,1,1,0,0,6473
582604,193,4,28/11/2013,646,1,0,0,0,3806
140001,588,3,15/05/2013,592,1,1,0,0,6410
708823,405,7,08/02/2015,0,0,0,0,0,0
197982,673,4,13/02/2014,537,1,0,0,0,5834
65598,506,6,23/11/2013,634,1,0,0,0,5816
108116,827,3,25/06/2014,1363,1,0,0,0,9498
387927,400,3,18/02/2015,1202,1,1,0,0,9463
591998,568,5,20/12/2013,583,1,1,0,0,6337
400429,133,1,02/12/2013,1160,1,1,0,0,10500
274185,1072,4,04/12/2014,729,1,1,0,0,7687
186599,312,2,28/10/2014,420,1,0,0,1,3651
640083,1092,1,24/02/2014,1145,1,0,0,0,11183
95831,214,5,05/07/2013,738,1,1,0,0,9536
306806,278,2,16/09/2014,818,1,1,0,0,8191
371970,141,1,29/04/2013,741,1,1,0,0,8040
177755,884,1,08/04/2013,625,1,1,0,0,6898
64704,441,2,27/05/2014,522,1,0,0,0,4400
431418,884,6,28/02/2015,573,1,0,0,0,5568
578048,586,7,13/07/2014,0,0,0,0,0,0
151400,711,2,08/04/2014,499,1,0,0,0,6072
199314,777,6,10/08/2013,334,1,0,0,0,3406
168570,6,2,26/02/2013,718,1,0,0,0,5903
374939,681,7,26/04/2015,0,0,0,0,0,0
108198,1067,1,26/08/2013,630,1,1,0,1,7720
639826,1031,3,27/08/2014,329,1,0,0,0,3410
307733,826,2,28/05/2013,793,1,1,0,0,8326
140148,737,3,20/05/2015,931,1,1,0,0,6533
514949,359,1,04/08/2014,659,1,1,0,1,7637
436895,655,4,09/07/2015,633,1,0,0,1,6572
552623,570,3,03/12/2014,721,1,1,0,0,5017
326300,917,7,03/08/2014,0,0,0,0,0,0
681462,1046,2,16/04/2013,501,1,0,0,0,5518
633260,456,2,18/03/2014,1004,1,1,0,0,7496
567794,916,7,27/07/2014,0,0,0,0,0,0
159659,244,5,07/02/2014,547,1,1,0,0,5520
7267,97,5,01/02/2013,724,1,0,0,0,6675
374865,738,7,31/03/2013,0,0,0,0,0,0
186142,739,5,23/08/2013,696,1,0,0,1,7954
339916,671,5,14/03/2014,550,1,0,0,0,5283
213792,153,7,13/04/2014,0,0,0,0,0,0
247226,954,4,12/12/2013,817,1,0,0,0,6108
664354,559,1,02/09/2013,831,1,0,0,0,5637
685721,174,3,26/02/2014,438,1,0,0,0,5122
648088,245,7,29/12/2013,0,0,0,0,1,0
287877,10,2,18/11/2014,630,1,0,0,0,5659
571587,308,4,05/06/2014,944,1,1,0,0,9663
668840,636,4,12/03/2015,570,1,0,0,0,4256
267365,342,3,20/03/2013,801,1,1,0,0,10911
121347,1046,7,16/06/2013,0,0,0,0,0,0
48282,410,4,02/05/2013,1001,1,1,0,0,9593
309313,371,7,29/03/2015,0,0,0,0,0,0
335498,875,3,01/04/2015,673,1,1,0,1,7141
79777,395,3,05/06/2013,570,1,1,0,0,4834
329855,1022,4,13/03/2014,718,1,0,0,0,5802
467314,453,5,12/04/2013,805,1,1,0,0,7314
3436,223,4,24/07/2014,512,1,0,0,1,4406
155454,398,7,16/02/2014,0,0,0,0,0,0
615051,453,4,05/03/2015,719,1,1,0,0,6485
13520,770,4,01/05/2014,0,0,1,1,0,0
437537,643,1,22/07/2013,817,1,0,0,1,7847
622317,694,3,31/07/2013,811,1,1,0,1,8605
43061,348,1,03/06/2013,804,1,1,0,0,9869
576234,507,7,20/10/2013,0,0,0,0,0,0
667002,478,7,21/12/2014,0,0,0,0,0,0
173616,16,3,08/01/2014,1031,1,1,0,0,9930
55618,531,2,26/08/2014,683,1,0,0,0,5348
548312,322,3,10/04/2013,576,1,1,0,0,5776
679867,976,2,10/02/2015,663,1,0,0,0,5790
517917,936,4,03/07/2014,914,1,1,0,0,7344
70440,352,3,09/01/2013,617,1,1,0,0,6917
44403,549,2,03/03/2015,539,1,1,0,1,6663
313931,807,7,24/08/2014,0,0,0,0,1,0
251333,464,2,25/02/2014,950,1,0,0,0,7360
316736,956,5,23/01/2015,351,1,0,0,0,2629
487534,263,7,01/06/2014,0,0,0,0,0,0
657809,1104,6,24/08/2013,399,1,0,0,0,4477
411097,659,4,16/07/2015,683,1,1,0,0,5985
555516,468,4,11/12/2014,794,1,0,0,0,6287
533347,568,6,11/07/2015,515,1,0,0,0,5637
627157,435,5,18/07/2014,394,1,1,0,1,3381
139940,643,2,14/01/2014,978,1,0,0,0,7182
383509,781,5,01/02/2013,638,1,0,0,1,4487
261507,690,3,25/02/2015,676,1,0,0,0,4407
197567,1054,2,04/06/2013,733,1,1,0,0,7526
174916,589,4,29/08/2013,508,1,1,0,0,4970
535915,39,3,06/08/2014,740,1,1,0,1,5781
354484,124,3,16/04/2014,560,1,1,0,1,5467
272232,3,6,07/09/2013,444,1,0,0,0,3773
111938,933,4,26/06/2014,802,1,0,0,0,6285
151271,568,4,15/08/2013,448,1,1,0,1,5434
267041,606,1,28/04/2014,830,1,1,0,0,9886
209414,281,1,16/03/2015,595,1,1,0,0,7464
666595,950,1,14/04/2014,695,1,1,0,1,8215
273273,1050,4,13/02/2014,448,1,0,0,0,6020
331710,6,6,22/06/2013,501,1,0,0,0,4102
554994,907,4,18/07/2013,896,1,1,0,0,7257
39137,714,6,27/04/2013,318,1,0,0,0,3969
304605,615,6,21/06/2014,1122,1,0,0,0,8753
356177,869,5,04/07/2014,811,1,1,0,0,5796
233640,783,2,06/01/2015,731,1,1,0,0,7767
286183,1091,1,23/02/2015,652,1,0,0,0,6660
379557,852,1,16/09/2013,609,1,0,0,0,3830
256391,1014,7,07/12/2014,0,0,0,0,0,0
220903,398,1,11/11/2013,523,1,0,0,0,3847
171923,546,7,12/07/2015,0,0,0,0,0,0
90144,1111,2,01/10/2013,485,1,0,0,0,4697
550267,691,7,01/06/2014,0,0,0,0,0,0
548110,413,1,18/05/2015,1170,1,1,0,0,10340
632449,1001,4,07/05/2015,713,1,1,0,0,6237
161778,835,2,21/07/2015,528,1,0,0,1,3531
475398,442,7,15/02/2015,0,0,0,0,0,0
104267,141,5,21/02/2014,608,1,1,0,0,5733
674588,634,7,29/12/2013,0,0,0,0,0,0
332668,346,3,29/01/2014,480,1,0,0,0,5179
483146,499,7,11/08/2013,0,0,0,0,0,0
520084,722,1,25/05/2015,0,0,0,1,0,0
494589,569,2,26/08/2014,654,1,0,0,0,4422
293208,927,4,29/01/2015,903,1,1,0,0,6678
116680,815,1,17/02/2014,1102,1,1,0,0,11927
560459,170,5,11/10/2013,514,1,1,0,0,4758
305517,631,6,25/04/2015,585,1,0,0,0,4673
580696,577,5,20/12/2013,851,1,1,0,0,8258
599357,334,4,09/10/2014,545,1,1,0,1,5586
386666,232,6,03/01/2015,255,1,0,0,0,2530
158867,916,4,25/12/2014,0,0,0,1,1,0
44803,434,2,20/01/2015,584,1,0,0,0,6450
52690,982,1,18/11/2013,992,1,1,0,0,11987
113050,313,4,28/05/2015,681,1,0,0,0,5879
552569,409,2,12/08/2014,472,1,0,0,1,4594
586426,797,4,07/11/2013,383,1,1,0,0,3750
636570,126,6,14/02/2015,426,1,0,0,0,3756
23595,510,3,07/01/2015,863,1,1,0,0,8912
470304,62,2,28/10/2014,718,1,0,0,0,6044
260457,1074,3,05/03/2014,585,1,1,0,0,6013
227284,867,5,22/05/2015,485,1,1,0,0,5282
37596,684,6,06/06/2015,796,1,0,0,0,9101
569405,293,2,14/04/2015,1035,1,1,0,0,9287
273251,59,4,23/01/2014,582,1,1,0,0,5658
112970,337,6,20/12/2014,544,1,0,0,0,6310
638365,554,6,08/06/2013,403,1,0,0,0,3624
562391,904,6,25/04/2015,501,1,0,0,0,5701
272458,734,1,13/04/2015,713,1,1,0,0,8259
212027,334,6,18/07/2015,510,1,0,0,0,4765
702095,664,3,31/12/2014,418,1,0,0,1,3098
319538,1088,3,06/03/2013,592,1,1,0,0,6528
652101,759,6,26/10/2013,553,1,0,0,0,4815
608229,13,6,17/08/2013,326,1,0,0,0,3805
581048,973,4,21/03/2013,701,1,1,0,0,5380
28074,725,2,25/11/2014,641,1,1,0,0,7334
646154,47,5,03/10/2014,0,0,1,1,0,0
537394,358,7,28/04/2013,0,0,0,0,0,0
646226,911,2,13/01/2015,778,1,1,0,0,8518
578187,518,1,12/08/2013,619,1,1,0,1,7053
64727,25,7,01/06/2014,0,0,0,0,0,0
150399,923,7,24/08/2014,0,0,0,0,0,0
